State,Year,Month,Value,1-Month % Change
Vermont,2014,12,3.8,0.0
Vermont,2015,01,3.8,0.0
Vermont,2015,02,3.7,-2.6
Vermont,2015,03,3.7,0.0
Vermont,2015,04,3.6,-2.7
Vermont,2015,05,3.6,0.0
Vermont,2015,06,3.6,0.0
Vermont,2015,07,3.5,-2.8
Vermont,2015,08,3.5,0.0
Vermont,2015,09,3.5,0.0
Vermont,2015,10,3.4,-2.9
Vermont,2015,11,3.4,0.0
Vermont,2015,12,3.4,0.0
Vermont,2016,01,3.3,-2.9
Vermont,2016,02,3.3,0.0
Vermont,2016,03,3.3,0.0
Vermont,2016,04,3.3,0.0
Vermont,2016,05,3.3,0.0
Vermont,2016,06,3.2,-3.0
Vermont,2016,07,3.2,0.0
Vermont,2016,08,3.2,0.0
Vermont,2016,09,3.2,0.0
Vermont,2016,10,3.1,-3.1
Vermont,2016,11,3.1,0.0
Vermont,2016,12,3.1,0.0
Vermont,2017,01,3.1,0.0
Vermont,2017,02,3.1,0.0
Vermont,2017,03,3.1,0.0
Vermont,2017,04,3.0,-3.2
Vermont,2017,05,3.0,0.0
Vermont,2017,06,3.0,0.0
Vermont,2017,07,2.9,-3.3
Vermont,2017,08,2.9,0.0
Vermont,2017,09,2.9,0.0
Vermont,2017,10,2.8,-3.4
Vermont,2017,11,2.8,0.0
Vermont,2017,12,2.7,-3.6
Vermont,2018,01,2.7,0.0
Vermont,2018,02,2.7,0.0
Vermont,2018,03,2.7,0.0
Vermont,2018,04,2.6,-3.7
Vermont,2018,05,2.6,0.0
Vermont,2018,06,2.6,0.0
Vermont,2018,07,2.5,-3.8
Vermont,2018,08,2.5,0.0
Vermont,2018,09,2.5,0.0
Vermont,2018,10,2.4,-4.0
Vermont,2018,11,2.4,0.0
Vermont,2018,12,2.4,0.0
Vermont,2019,01,2.4,0.0
Vermont,2019,02,2.3,-4.2
Vermont,2019,03,2.3,0.0
Vermont,2019,04,2.3,0.0
Vermont,2019,05,2.3,0.0
Vermont,2019,06,2.4,4.3
Vermont,2019,07,2.4,0.0
Vermont,2019,08,2.4,0.0
Vermont,2019,09,2.4,0.0
Vermont,2019,10,2.4,0.0
Vermont,2019,11,2.4,0.0
Vermont,2019,12,2.4,0.0
Vermont,2020,01,2.4,0.0
Vermont,2020,02,2.4,0.0
Vermont,2020,03,3.2,33.3
Virginia,2000,01,2.6,-3.7
Virginia,2000,02,2.5,-3.8
Virginia,2000,03,2.4,-4.0
Virginia,2000,04,2.4,0.0
Virginia,2000,05,2.3,-4.2
Virginia,2000,06,2.3,0.0
Virginia,2000,07,2.3,0.0
Virginia,2000,08,2.2,-4.3
Virginia,2000,09,2.2,0.0
Virginia,2000,10,2.1,-4.5
Virginia,2000,11,2.1,0.0
Virginia,2000,12,2.2,4.8
Virginia,2001,01,2.3,4.5
Virginia,2001,02,2.4,4.3
Virginia,2001,03,2.6,8.3
Virginia,2001,04,2.8,7.7
Virginia,2001,05,2.9,3.6
Virginia,2001,06,3.1,6.9
Virginia,2001,07,3.3,6.5
Virginia,2001,08,3.5,6.1
Virginia,2001,09,3.7,5.7
Virginia,2001,10,3.9,5.4
Virginia,2001,11,4.1,5.1
Virginia,2001,12,4.2,2.4
Virginia,2002,01,4.2,0.0
Virginia,2002,02,4.3,2.4
Virginia,2002,03,4.3,0.0
Virginia,2002,04,4.3,0.0
Virginia,2002,05,4.2,-2.3
Virginia,2002,06,4.2,0.0
Virginia,2002,07,4.2,0.0
Virginia,2002,08,4.2,0.0
Virginia,2002,09,4.2,0.0
Virginia,2002,10,4.2,0.0
Virginia,2002,11,4.2,0.0
Virginia,2002,12,4.2,0.0
Virginia,2003,01,4.2,0.0
Virginia,2003,02,4.2,0.0
Virginia,2003,03,4.2,0.0
Virginia,2003,04,4.2,0.0
Virginia,2003,05,4.2,0.0
Virginia,2003,06,4.2,0.0
Virginia,2003,07,4.2,0.0
Virginia,2003,08,4.1,-2.4
Virginia,2003,09,4.1,0.0
Virginia,2003,10,4.0,-2.4
Virginia,2003,11,4.0,0.0
Virginia,2003,12,3.9,-2.5
Virginia,2004,01,3.9,0.0
Virginia,2004,02,3.9,0.0
Virginia,2004,03,3.9,0.0
Virginia,2004,04,3.9,0.0
Virginia,2004,05,3.9,0.0
Virginia,2004,06,3.8,-2.6
Virginia,2004,07,3.8,0.0
Virginia,2004,08,3.7,-2.6
Virginia,2004,09,3.7,0.0
Virginia,2004,10,3.7,0.0
Virginia,2004,11,3.7,0.0
Virginia,2004,12,3.7,0.0
Virginia,2005,01,3.7,0.0
Virginia,2005,02,3.7,0.0
Virginia,2005,03,3.7,0.0
Virginia,2005,04,3.7,0.0
Virginia,2005,05,3.6,-2.7
Virginia,2005,06,3.6,0.0
Virginia,2005,07,3.6,0.0
Virginia,2005,08,3.6,0.0
Virginia,2005,09,3.5,-2.8
Virginia,2005,10,3.5,0.0
Virginia,2005,11,3.4,-2.9
Virginia,2005,12,3.3,-2.9
Virginia,2006,01,3.2,-3.0
Virginia,2006,02,3.1,-3.1
Virginia,2006,03,3.1,0.0
Virginia,2006,04,3.1,0.0
Virginia,2006,05,3.1,0.0
Virginia,2006,06,3.1,0.0
Virginia,2006,07,3.1,0.0
Virginia,2006,08,3.2,3.2
Virginia,2006,09,3.2,0.0
Virginia,2006,10,3.1,-3.1
Virginia,2006,11,3.1,0.0
Virginia,2006,12,3.0,-3.2
Virginia,2007,01,2.9,-3.3
Virginia,2007,02,2.9,0.0
Virginia,2007,03,2.9,0.0
Virginia,2007,04,2.9,0.0
Virginia,2007,05,2.9,0.0
Virginia,2007,06,2.9,0.0
Virginia,2007,07,3.0,3.4
Virginia,2007,08,3.1,3.3
Virginia,2007,09,3.2,3.2
Virginia,2007,10,3.2,0.0
Virginia,2007,11,3.3,3.1
Virginia,2007,12,3.3,0.0
Virginia,2008,01,3.4,3.0
Virginia,2008,02,3.4,0.0
Virginia,2008,03,3.4,0.0
Virginia,2008,04,3.5,2.9
Virginia,2008,05,3.7,5.7
Virginia,2008,06,3.8,2.7
Virginia,2008,07,3.9,2.6
Virginia,2008,08,4.0,2.6
Virginia,2008,09,4.2,5.0
Virginia,2008,10,4.4,4.8
Virginia,2008,11,4.7,6.8
Virginia,2008,12,5.1,8.5
Virginia,2009,01,5.5,7.8
Virginia,2009,02,6.0,9.1
Virginia,2009,03,6.3,5.0
Virginia,2009,04,6.5,3.2
Virginia,2009,05,6.7,3.1
Virginia,2009,06,6.8,1.5
Virginia,2009,07,6.8,0.0
Virginia,2009,08,6.9,1.5
Virginia,2009,09,7.0,1.4
Virginia,2009,10,7.1,1.4
Virginia,2009,11,7.2,1.4
Virginia,2009,12,7.4,2.8
Virginia,2010,01,7.4,0.0
Virginia,2010,02,7.5,1.4
Virginia,2010,03,7.4,-1.3
Virginia,2010,04,7.3,-1.4
Virginia,2010,05,7.2,-1.4
Virginia,2010,06,7.1,-1.4
Virginia,2010,07,7.0,-1.4
Virginia,2010,08,7.0,0.0
Virginia,2010,09,7.0,0.0
Virginia,2010,10,6.9,-1.4
Virginia,2010,11,6.9,0.0
Virginia,2010,12,6.8,-1.4
Virginia,2011,01,6.7,-1.5
Virginia,2011,02,6.6,-1.5
Virginia,2011,03,6.5,-1.5
Virginia,2011,04,6.5,0.0
Virginia,2011,05,6.6,1.5
Virginia,2011,06,6.6,0.0
Virginia,2011,07,6.7,1.5
Virginia,2011,08,6.7,0.0
Virginia,2011,09,6.7,0.0
Virginia,2011,10,6.6,-1.5
Virginia,2011,11,6.5,-1.5
Virginia,2011,12,6.4,-1.5
Virginia,2012,01,6.3,-1.6
Virginia,2012,02,6.2,-1.6
Virginia,2012,03,6.2,0.0
Virginia,2012,04,6.2,0.0
Virginia,2012,05,6.2,0.0
Virginia,2012,06,6.1,-1.6
Virginia,2012,07,6.1,0.0
Virginia,2012,08,6.0,-1.6
Virginia,2012,09,5.9,-1.7
Virginia,2012,10,5.9,0.0
Virginia,2012,11,5.8,-1.7
Virginia,2012,12,5.8,0.0
Virginia,2013,01,5.8,0.0
Virginia,2013,02,5.8,0.0
Virginia,2013,03,5.8,0.0
Virginia,2013,04,5.8,0.0
Virginia,2013,05,5.7,-1.7
Virginia,2013,06,5.7,0.0
Virginia,2013,07,5.7,0.0
Virginia,2013,08,5.7,0.0
Virginia,2013,09,5.7,0.0
Virginia,2013,10,5.6,-1.8
Virginia,2013,11,5.6,0.0
Virginia,2013,12,5.5,-1.8
Virginia,2014,01,5.5,0.0
Virginia,2014,02,5.4,-1.8
Virginia,2014,03,5.4,0.0
Virginia,2014,04,5.4,0.0
Virginia,2014,05,5.3,-1.9
Virginia,2014,06,5.3,0.0
Virginia,2014,07,5.2,-1.9
Virginia,2014,08,5.2,0.0
Virginia,2014,09,5.1,-1.9
Virginia,2014,10,5.1,0.0
Virginia,2014,11,5.0,-2.0
Virginia,2014,12,4.9,-2.0
Virginia,2015,01,4.9,0.0
Virginia,2015,02,4.8,-2.0
Virginia,2015,03,4.8,0.0
Virginia,2015,04,4.7,-2.1
Virginia,2015,05,4.6,-2.1
Virginia,2015,06,4.5,-2.2
Virginia,2015,07,4.4,-2.2
Virginia,2015,08,4.3,-2.3
Virginia,2015,09,4.2,-2.3
Virginia,2015,10,4.1,-2.4
Virginia,2015,11,4.1,0.0
Virginia,2015,12,4.1,0.0
Virginia,2016,01,4.1,0.0
Virginia,2016,02,4.0,-2.4
Virginia,2016,03,4.0,0.0
Virginia,2016,04,4.0,0.0
Virginia,2016,05,4.1,2.5
Virginia,2016,06,4.1,0.0
Virginia,2016,07,4.1,0.0
Virginia,2016,08,4.2,2.4
Virginia,2016,09,4.2,0.0
Virginia,2016,10,4.2,0.0
Virginia,2016,11,4.1,-2.4
Virginia,2016,12,4.1,0.0
Virginia,2017,01,4.0,-2.4
Virginia,2017,02,4.0,0.0
Virginia,2017,03,3.9,-2.5
Virginia,2017,04,3.8,-2.6
Virginia,2017,05,3.8,0.0
Virginia,2017,06,3.7,-2.6
Virginia,2017,07,3.7,0.0
Virginia,2017,08,3.6,-2.7
Virginia,2017,09,3.6,0.0
Virginia,2017,10,3.5,-2.8
Virginia,2017,11,3.4,-2.9
Virginia,2017,12,3.4,0.0
Virginia,2018,01,3.3,-2.9
Virginia,2018,02,3.2,-3.0
Virginia,2018,03,3.2,0.0
Virginia,2018,04,3.1,-3.1
Virginia,2018,05,3.1,0.0
Virginia,2018,06,3.0,-3.2
Virginia,2018,07,3.0,0.0
Virginia,2018,08,2.9,-3.3
Virginia,2018,09,2.9,0.0
Virginia,2018,10,2.9,0.0
Virginia,2018,11,2.9,0.0
Virginia,2018,12,3.0,3.4
Virginia,2019,01,3.0,0.0
Virginia,2019,02,3.0,0.0
Virginia,2019,03,2.9,-3.3
Virginia,2019,04,2.9,0.0
Virginia,2019,05,2.8,-3.4
Virginia,2019,06,2.8,0.0
Virginia,2019,07,2.7,-3.6
Virginia,2019,08,2.7,0.0
Virginia,2019,09,2.7,0.0
Virginia,2019,10,2.7,0.0
Virginia,2019,11,2.7,0.0
Virginia,2019,12,2.7,0.0
Virginia,2020,01,2.7,0.0
Virginia,2020,02,2.6,-3.7
Virginia,2020,03,3.3,26.9
Washington,2000,01,4.9,0.0
Washington,2000,02,4.9,0.0
Washington,2000,03,5.0,2.0
Washington,2000,04,5.0,0.0
Washington,2000,05,5.1,2.0
Washington,2000,06,5.1,0.0
Washington,2000,07,5.2,2.0
Washington,2000,08,5.3,1.9
Washington,2000,09,5.3,0.0
Washington,2000,10,5.3,0.0
Washington,2000,11,5.4,1.9
Washington,2000,12,5.4,0.0
Washington,2001,01,5.6,3.7
Washington,2001,02,5.7,1.8
Washington,2001,03,5.8,1.8
Washington,2001,04,5.9,1.7
Washington,2001,05,6.0,1.7
Washington,2001,06,6.1,1.7
Washington,2001,07,6.2,1.6
Washington,2001,08,6.4,3.2
Washington,2001,09,6.6,3.1
Washington,2001,10,6.8,3.0
Washington,2001,11,7.1,4.4
Washington,2001,12,7.3,2.8
Washington,2002,01,7.4,1.4
Washington,2002,02,7.5,1.4
Washington,2002,03,7.5,0.0
Washington,2002,04,7.5,0.0
Washington,2002,05,7.5,0.0
Washington,2002,06,7.4,-1.3
Washington,2002,07,7.3,-1.4
Washington,2002,08,7.3,0.0
Washington,2002,09,7.3,0.0
Washington,2002,10,7.3,0.0
Washington,2002,11,7.3,0.0
Washington,2002,12,7.3,0.0
Washington,2003,01,7.4,1.4
Washington,2003,02,7.4,0.0
Washington,2003,03,7.5,1.4
Washington,2003,04,7.5,0.0
Washington,2003,05,7.6,1.3
Washington,2003,06,7.6,0.0
Washington,2003,07,7.6,0.0
Washington,2003,08,7.5,-1.3
Washington,2003,09,7.4,-1.3
Washington,2003,10,7.3,-1.4
Washington,2003,11,7.2,-1.4
Washington,2003,12,7.0,-2.8
Washington,2004,01,6.9,-1.4
Washington,2004,02,6.8,-1.4
Washington,2004,03,6.6,-2.9
Washington,2004,04,6.5,-1.5
Washington,2004,05,6.4,-1.5
Washington,2004,06,6.2,-3.1
Washington,2004,07,6.1,-1.6
Washington,2004,08,6.0,-1.6
Washington,2004,09,6.0,0.0
Washington,2004,10,5.9,-1.7
Washington,2004,11,5.9,0.0
Washington,2004,12,5.8,-1.7
Washington,2005,01,5.8,0.0
Washington,2005,02,5.7,-1.7
Washington,2005,03,5.7,0.0
Washington,2005,04,5.6,-1.8
Washington,2005,05,5.6,0.0
Washington,2005,06,5.6,0.0
Washington,2005,07,5.6,0.0
Washington,2005,08,5.5,-1.8
Washington,2005,09,5.5,0.0
Washington,2005,10,5.4,-1.8
Washington,2005,11,5.3,-1.9
Washington,2005,12,5.2,-1.9
Washington,2006,01,5.1,-1.9
Washington,2006,02,5.0,-2.0
Washington,2006,03,5.0,0.0
Washington,2006,04,5.0,0.0
Washington,2006,05,5.1,2.0
Washington,2006,06,5.1,0.0
Washington,2006,07,5.1,0.0
Washington,2006,08,5.1,0.0
Washington,2006,09,5.1,0.0
Washington,2006,10,5.1,0.0
Washington,2006,11,5.0,-2.0
Washington,2006,12,4.9,-2.0
Washington,2007,01,4.8,-2.0
Washington,2007,02,4.7,-2.1
Washington,2007,03,4.6,-2.1
Washington,2007,04,4.6,0.0
Washington,2007,05,4.6,0.0
Washington,2007,06,4.6,0.0
Washington,2007,07,4.7,2.2
Washington,2007,08,4.7,0.0
Washington,2007,09,4.8,2.1
Washington,2007,10,4.8,0.0
Washington,2007,11,4.7,-2.1
Washington,2007,12,4.7,0.0
Washington,2008,01,4.7,0.0
Washington,2008,02,4.7,0.0
Washington,2008,03,4.8,2.1
Washington,2008,04,4.9,2.1
Washington,2008,05,5.0,2.0
Washington,2008,06,5.2,4.0
Washington,2008,07,5.4,3.8
Washington,2008,08,5.5,1.9
Washington,2008,09,5.7,3.6
Washington,2008,10,6.0,5.3
Washington,2008,11,6.3,5.0
Washington,2008,12,6.7,6.3
Washington,2009,01,7.1,6.0
Washington,2009,02,7.5,5.6
Washington,2009,03,7.8,4.0
Washington,2009,04,8.4,7.7
Washington,2009,05,8.8,4.8
Washington,2009,06,9.2,4.5
Washington,2009,07,9.5,3.3
Washington,2009,08,9.9,4.2
Washington,2009,09,10.2,3.0
Washington,2009,10,10.3,1.0
Washington,2009,11,10.3,0.0
Washington,2009,12,10.4,1.0
Washington,2010,01,10.4,0.0
Washington,2010,02,10.4,0.0
Washington,2010,03,10.3,-1.0
Washington,2010,04,10.2,-1.0
Washington,2010,05,10.0,-2.0
Washington,2010,06,9.9,-1.0
Washington,2010,07,9.8,-1.0
Washington,2010,08,9.8,0.0
Washington,2010,09,9.8,0.0
Washington,2010,10,9.8,0.0
Washington,2010,11,9.8,0.0
Washington,2010,12,9.7,-1.0
Washington,2011,01,9.6,-1.0
Washington,2011,02,9.5,-1.0
Washington,2011,03,9.5,0.0
Washington,2011,04,9.4,-1.1
Washington,2011,05,9.4,0.0
Washington,2011,06,9.4,0.0
Washington,2011,07,9.3,-1.1
Washington,2011,08,9.3,0.0
Washington,2011,09,9.2,-1.1
Washington,2011,10,9.0,-2.2
Washington,2011,11,8.9,-1.1
Washington,2011,12,8.8,-1.1
Washington,2012,01,8.6,-2.3
Washington,2012,02,8.5,-1.2
Washington,2012,03,8.5,0.0
Washington,2012,04,8.4,-1.2
Washington,2012,05,8.4,0.0
Washington,2012,06,8.3,-1.2
Washington,2012,07,8.2,-1.2
Washington,2012,08,8.0,-2.4
Washington,2012,09,7.8,-2.5
Washington,2012,10,7.7,-1.3
Washington,2012,11,7.5,-2.6
Washington,2012,12,7.4,-1.3
Washington,2013,01,7.4,0.0
Washington,2013,02,7.3,-1.4
Washington,2013,03,7.3,0.0
Washington,2013,04,7.2,-1.4
Washington,2013,05,7.1,-1.4
Washington,2013,06,7.1,0.0
Washington,2013,07,7.0,-1.4
Washington,2013,08,7.0,0.0
Washington,2013,09,6.9,-1.4
Washington,2013,10,6.8,-1.4
Washington,2013,11,6.7,-1.5
Washington,2013,12,6.6,-1.5
Washington,2014,01,6.5,-1.5
Washington,2014,02,6.4,-1.5
Washington,2014,03,6.3,-1.6
Washington,2014,04,6.2,-1.6
Washington,2014,05,6.2,0.0
Washington,2014,06,6.1,-1.6
Washington,2014,07,6.1,0.0
Washington,2014,08,6.0,-1.6
Washington,2014,09,6.0,0.0
Washington,2014,10,6.0,0.0
Washington,2014,11,5.9,-1.7
Washington,2014,12,5.8,-1.7
Washington,2015,01,5.8,0.0
Washington,2015,02,5.7,-1.7
Washington,2015,03,5.7,0.0
Washington,2015,04,5.7,0.0
Washington,2015,05,5.7,0.0
Washington,2015,06,5.6,-1.8
Washington,2015,07,5.6,0.0
Washington,2015,08,5.6,0.0
Washington,2015,09,5.6,0.0
Washington,2015,10,5.6,0.0
Washington,2015,11,5.6,0.0
Washington,2015,12,5.5,-1.8
Washington,2016,01,5.5,0.0
Washington,2016,02,5.5,0.0
Washington,2016,03,5.4,-1.8
Washington,2016,04,5.4,0.0
Washington,2016,05,5.4,0.0
Washington,2016,06,5.3,-1.9
Washington,2016,07,5.3,0.0
Washington,2016,08,5.2,-1.9
Washington,2016,09,5.1,-1.9
Washington,2016,10,5.1,0.0
Washington,2016,11,5.0,-2.0
Washington,2016,12,4.9,-2.0
Washington,2017,01,4.9,0.0
Washington,2017,02,4.8,-2.0
Washington,2017,03,4.8,0.0
Washington,2017,04,4.7,-2.1
Washington,2017,05,4.7,0.0
Washington,2017,06,4.7,0.0
Washington,2017,07,4.7,0.0
Washington,2017,08,4.7,0.0
Washington,2017,09,4.7,0.0
Washington,2017,10,4.6,-2.1
Washington,2017,11,4.6,0.0
Washington,2017,12,4.6,0.0
Washington,2018,01,4.6,0.0
Washington,2018,02,4.5,-2.2
Washington,2018,03,4.5,0.0
Washington,2018,04,4.5,0.0
Washington,2018,05,4.4,-2.2
Washington,2018,06,4.4,0.0
Washington,2018,07,4.4,0.0
Washington,2018,08,4.4,0.0
Washington,2018,09,4.4,0.0
Washington,2018,10,4.4,0.0
Washington,2018,11,4.5,2.3
Washington,2018,12,4.5,0.0
Washington,2019,01,4.5,0.0
Washington,2019,02,4.5,0.0
Washington,2019,03,4.5,0.0
Washington,2019,04,4.4,-2.2
Washington,2019,05,4.4,0.0
Washington,2019,06,4.3,-2.3
Washington,2019,07,4.2,-2.3
Washington,2019,08,4.2,0.0
Washington,2019,09,4.1,-2.4
Washington,2019,10,4.0,-2.4
Washington,2019,11,4.0,0.0
Washington,2019,12,4.0,0.0
Washington,2020,01,3.9,-2.5
Washington,2020,02,3.8,-2.6
Washington,2020,03,5.1,34.2
West Virginia,2000,01,5.8,-3.3
West Virginia,2000,02,5.6,-3.4
West Virginia,2000,03,5.5,-1.8
West Virginia,2000,04,5.4,-1.8
West Virginia,2000,05,5.4,0.0
West Virginia,2000,06,5.4,0.0
West Virginia,2000,07,5.4,0.0
West Virginia,2000,08,5.5,1.9
West Virginia,2000,09,5.5,0.0
West Virginia,2000,10,5.5,0.0
West Virginia,2000,11,5.4,-1.8
West Virginia,2000,12,5.4,0.0
West Virginia,2001,01,5.3,-1.9
West Virginia,2001,02,5.2,-1.9
West Virginia,2001,03,5.1,-1.9
West Virginia,2001,04,5.0,-2.0
West Virginia,2001,05,4.9,-2.0
West Virginia,2001,06,4.9,0.0
West Virginia,2001,07,4.8,-2.0
West Virginia,2001,08,4.8,0.0
West Virginia,2001,09,4.9,2.1
West Virginia,2001,10,5.0,2.0
West Virginia,2001,11,5.1,2.0
West Virginia,2001,12,5.3,3.9
West Virginia,2002,01,5.5,3.8
West Virginia,2002,02,5.7,3.6
West Virginia,2002,03,5.8,1.8
West Virginia,2002,04,5.9,1.7
West Virginia,2002,05,6.0,1.7
West Virginia,2002,06,6.0,0.0
West Virginia,2002,07,6.0,0.0
West Virginia,2002,08,6.0,0.0
West Virginia,2002,09,6.0,0.0
West Virginia,2002,10,6.0,0.0
West Virginia,2002,11,6.0,0.0
West Virginia,2002,12,6.1,1.7
West Virginia,2003,01,6.1,0.0
West Virginia,2003,02,6.2,1.6
West Virginia,2003,03,6.2,0.0
West Virginia,2003,04,6.2,0.0
West Virginia,2003,05,6.2,0.0
West Virginia,2003,06,6.2,0.0
West Virginia,2003,07,6.2,0.0
West Virginia,2003,08,6.1,-1.6
West Virginia,2003,09,5.9,-3.3
West Virginia,2003,10,5.8,-1.7
West Virginia,2003,11,5.7,-1.7
West Virginia,2003,12,5.7,0.0
West Virginia,2004,01,5.6,-1.8
West Virginia,2004,02,5.6,0.0
West Virginia,2004,03,5.5,-1.8
West Virginia,2004,04,5.5,0.0
West Virginia,2004,05,5.4,-1.8
West Virginia,2004,06,5.3,-1.9
West Virginia,2004,07,5.2,-1.9
West Virginia,2004,08,5.1,-1.9
West Virginia,2004,09,5.1,0.0
West Virginia,2004,10,5.1,0.0
West Virginia,2004,11,5.2,2.0
West Virginia,2004,12,5.2,0.0
West Virginia,2005,01,5.2,0.0
West Virginia,2005,02,5.2,0.0
West Virginia,2005,03,5.1,-1.9
West Virginia,2005,04,5.1,0.0
West Virginia,2005,05,5.1,0.0
West Virginia,2005,06,5.1,0.0
West Virginia,2005,07,5.1,0.0
West Virginia,2005,08,5.2,2.0
West Virginia,2005,09,5.2,0.0
West Virginia,2005,10,5.1,-1.9
West Virginia,2005,11,5.0,-2.0
West Virginia,2005,12,4.8,-4.0
West Virginia,2006,01,4.7,-2.1
West Virginia,2006,02,4.7,0.0
West Virginia,2006,03,4.7,0.0
West Virginia,2006,04,4.8,2.1
West Virginia,2006,05,5.0,4.2
West Virginia,2006,06,5.1,2.0
West Virginia,2006,07,5.2,2.0
West Virginia,2006,08,5.2,0.0
West Virginia,2006,09,5.2,0.0
West Virginia,2006,10,5.1,-1.9
West Virginia,2006,11,4.9,-3.9
West Virginia,2006,12,4.8,-2.0
West Virginia,2007,01,4.6,-4.2
West Virginia,2007,02,4.5,-2.2
West Virginia,2007,03,4.5,0.0
West Virginia,2007,04,4.4,-2.2
West Virginia,2007,05,4.4,0.0
West Virginia,2007,06,4.5,2.3
West Virginia,2007,07,4.5,0.0
West Virginia,2007,08,4.6,2.2
West Virginia,2007,09,4.7,2.2
West Virginia,2007,10,4.7,0.0
West Virginia,2007,11,4.7,0.0
West Virginia,2007,12,4.6,-2.1
West Virginia,2008,01,4.5,-2.2
West Virginia,2008,02,4.4,-2.2
West Virginia,2008,03,4.3,-2.3
West Virginia,2008,04,4.2,-2.3
West Virginia,2008,05,4.1,-2.4
West Virginia,2008,06,4.1,0.0
West Virginia,2008,07,4.0,-2.4
West Virginia,2008,08,4.1,2.5
West Virginia,2008,09,4.2,2.4
West Virginia,2008,10,4.4,4.8
West Virginia,2008,11,4.8,9.1
West Virginia,2008,12,5.3,10.4
West Virginia,2009,01,5.8,9.4
West Virginia,2009,02,6.4,10.3
West Virginia,2009,03,7.0,9.4
West Virginia,2009,04,7.5,7.1
West Virginia,2009,05,7.9,5.3
West Virginia,2009,06,8.1,2.5
West Virginia,2009,07,8.2,1.2
West Virginia,2009,08,8.2,0.0
West Virginia,2009,09,8.2,0.0
West Virginia,2009,10,8.3,1.2
West Virginia,2009,11,8.4,1.2
West Virginia,2009,12,8.5,1.2
West Virginia,2010,01,8.6,1.2
West Virginia,2010,02,8.6,0.0
West Virginia,2010,03,8.6,0.0
West Virginia,2010,04,8.5,-1.2
West Virginia,2010,05,8.5,0.0
West Virginia,2010,06,8.5,0.0
West Virginia,2010,07,8.5,0.0
West Virginia,2010,08,8.6,1.2
West Virginia,2010,09,8.7,1.2
West Virginia,2010,10,8.8,1.1
West Virginia,2010,11,8.8,0.0
West Virginia,2010,12,8.8,0.0
West Virginia,2011,01,8.7,-1.1
West Virginia,2011,02,8.5,-2.3
West Virginia,2011,03,8.3,-2.4
West Virginia,2011,04,8.2,-1.2
West Virginia,2011,05,8.1,-1.2
West Virginia,2011,06,8.0,-1.2
West Virginia,2011,07,8.0,0.0
West Virginia,2011,08,8.0,0.0
West Virginia,2011,09,7.9,-1.3
West Virginia,2011,10,7.8,-1.3
West Virginia,2011,11,7.7,-1.3
West Virginia,2011,12,7.5,-2.6
West Virginia,2012,01,7.4,-1.3
West Virginia,2012,02,7.3,-1.4
West Virginia,2012,03,7.3,0.0
West Virginia,2012,04,7.4,1.4
West Virginia,2012,05,7.5,1.4
West Virginia,2012,06,7.6,1.3
West Virginia,2012,07,7.6,0.0
West Virginia,2012,08,7.7,1.3
West Virginia,2012,09,7.6,-1.3
West Virginia,2012,10,7.6,0.0
West Virginia,2012,11,7.5,-1.3
West Virginia,2012,12,7.4,-1.3
West Virginia,2013,01,7.3,-1.4
West Virginia,2013,02,7.1,-2.7
West Virginia,2013,03,6.9,-2.8
West Virginia,2013,04,6.8,-1.4
West Virginia,2013,05,6.7,-1.5
West Virginia,2013,06,6.6,-1.5
West Virginia,2013,07,6.6,0.0
West Virginia,2013,08,6.6,0.0
West Virginia,2013,09,6.6,0.0
West Virginia,2013,10,6.7,1.5
West Virginia,2013,11,6.8,1.5
West Virginia,2013,12,6.8,0.0
West Virginia,2014,01,6.9,1.5
West Virginia,2014,02,6.8,-1.4
West Virginia,2014,03,6.8,0.0
West Virginia,2014,04,6.7,-1.5
West Virginia,2014,05,6.7,0.0
West Virginia,2014,06,6.6,-1.5
West Virginia,2014,07,6.6,0.0
West Virginia,2014,08,6.5,-1.5
West Virginia,2014,09,6.5,0.0
West Virginia,2014,10,6.5,0.0
West Virginia,2014,11,6.5,0.0
West Virginia,2014,12,6.5,0.0
West Virginia,2015,01,6.6,1.5
West Virginia,2015,02,6.8,3.0
West Virginia,2015,03,6.9,1.5
West Virginia,2015,04,7.0,1.4
West Virginia,2015,05,7.0,0.0
West Virginia,2015,06,7.0,0.0
West Virginia,2015,07,6.9,-1.4
West Virginia,2015,08,6.7,-2.9
West Virginia,2015,09,6.6,-1.5
West Virginia,2015,10,6.5,-1.5
West Virginia,2015,11,6.4,-1.5
West Virginia,2015,12,6.4,0.0
West Virginia,2016,01,6.4,0.0
West Virginia,2016,02,6.4,0.0
West Virginia,2016,03,6.4,0.0
West Virginia,2016,04,6.3,-1.6
West Virginia,2016,05,6.2,-1.6
West Virginia,2016,06,6.2,0.0
West Virginia,2016,07,6.1,-1.6
West Virginia,2016,08,6.0,-1.6
West Virginia,2016,09,5.9,-1.7
West Virginia,2016,10,5.8,-1.7
West Virginia,2016,11,5.7,-1.7
West Virginia,2016,12,5.5,-3.5
West Virginia,2017,01,5.3,-3.6
West Virginia,2017,02,5.2,-1.9
West Virginia,2017,03,5.1,-1.9
West Virginia,2017,04,5.0,-2.0
West Virginia,2017,05,5.0,0.0
West Virginia,2017,06,5.1,2.0
West Virginia,2017,07,5.1,0.0
West Virginia,2017,08,5.2,2.0
West Virginia,2017,09,5.3,1.9
